,product_id,brand,name,date,rating,advantages,disadvantages,comment,all_reviews,vader_score,textblob_score
461,229186105,Healthy Innovation,Kristina S.,6 Ноября 2022,5.0,delicious,,quickly cooked hearty perfect,delicious  quickly cooked hearty perfect,0.8126,0.7777777777777777
462,229186105,Healthy Innovation,Вероника Е.,5 Ноября 2022,5.0,delicious vegan cutlet texture taste perfect,,,delicious vegan cutlet texture taste perfect  ,0.8126,1.0
463,229186105,Healthy Innovation,Татьяна С.,5 Ноября 2022,5.0,,,,  ,0.0,0.0
464,229186105,Healthy Innovation,Иван К.,3 Ноября 2022,5.0,,,,  ,0.0,0.0
465,229186105,Healthy Innovation,Дмитрий Т.,2 Ноября 2022,5.0,,,,  ,0.0,0.0
466,229186105,Healthy Innovation,Юрий Ж.,1 Ноября 2022,5.0,,,,  ,0.0,0.0
467,229186105,Healthy Innovation,Евгений Б.,30 Октября 2022,5.0,tasty product manufacturer,,love company cutlet city ruble bought,tasty product manufacturer  love company cutlet city ruble bought,0.6369,0.5
468,229186105,Healthy Innovation,Ольга С.,30 Октября 2022,5.0,,,,  ,0.0,0.0
469,229186105,Healthy Innovation,Подберёзная Влада,30 Октября 2022,5.0,,,,  ,0.0,0.0
470,229186105,Healthy Innovation,Алина Я.,26 Октября 2022,5.0,,,,  ,0.0,0.0
471,229186105,Healthy Innovation,Светлана Д.,26 Октября 2022,5.0,seems comment superfluous best,,,seems comment superfluous best  ,0.6369,1.0
472,229186105,Healthy Innovation,Yana E.,26 Октября 2022,5.0,,,,  ,0.0,0.0
473,229186105,Healthy Innovation,Дарья Ю.,25 Октября 2022,5.0,,,,  ,0.0,0.0
474,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,24 Октября 2022,5.0,,,,  ,0.0,0.0
475,229186105,Healthy Innovation,Вячеслав К.,23 Октября 2022,5.0,really delicious,,,really delicious  ,0.6115,1.0
476,229186105,Healthy Innovation,Ольга Л.,23 Октября 2022,5.0,taste,price lot salt doubt safety composition,tasty love taste better homemade cutlet hi sure composition safe health much salt kind fat,taste price lot salt doubt safety composition tasty love taste better homemade cutlet hi sure composition safe health much salt kind fat,0.9432,0.46666666666666673
477,229186105,Healthy Innovation,Елена Ш.,21 Октября 2022,5.0,delicious tried nt buy burger cutlet,,huge respect manufacturer yummy,delicious tried nt buy burger cutlet  huge respect manufacturer yummy,0.91,0.7000000000000001
478,229186105,Healthy Innovation,Максим Р.,19 Октября 2022,5.0,,,,  ,0.0,0.0
479,229186105,Healthy Innovation,Мария Т.,19 Октября 2022,5.0,incredible thing meateater said life would distinguished real meat eating burger week ca nt get enough,high price something ruble according map ozone taken thank,thank much seller success waiting hi sausage,incredible thing meateater said life would distinguished real meat eating burger week ca nt get enough high price something ruble according map ozone taken thank thank much seller success waiting hi sausage,0.8271,0.29333333333333333
480,229186105,Healthy Innovation,Григорий У.,18 Октября 2022,5.0,,,,  ,0.0,0.0
481,229186105,Healthy Innovation,Мария Т.,17 Октября 2022,5.0,school juicy cutlet doubted whether needed well sometimes buy treat really want similar meat nt scared vegan friend,,,school juicy cutlet doubted whether needed well sometimes buy treat really want similar meat nt scared vegan friend  ,0.5563,0.1
482,229186105,Healthy Innovation,Ирина Н.,16 Октября 2022,5.0,,,,  ,0.0,0.0
483,229186105,Healthy Innovation,Татьяна У.,16 Октября 2022,5.0,,,,  ,0.0,0.0
484,229186105,Healthy Innovation,Юлия Е.,6 Октября 2022,5.0,,,,  ,0.0,0.0
485,229186105,Healthy Innovation,Элина Ф.,5 Октября 2022,5.0,,,,  ,0.0,0.0
486,229186105,Healthy Innovation,Александра С.,5 Октября 2022,5.0,love,,,love  ,0.6369,0.5
487,229186105,Healthy Innovation,Ольга,1 Октября 2022,5.0,,,,  ,0.0,0.0
488,229186105,Healthy Innovation,Татьяна З.,1 Октября 2022,5.0,,,,  ,0.0,0.0
489,229186105,Healthy Innovation,Ксения Б.,30 Сентября 2022,5.0,,,,  ,0.0,0.0
490,229186105,Healthy Innovation,Ирина Р.,28 Сентября 2022,3.0,cutlet individually packaged fast delivery moscow good price slightly profitable taking cutlet r,fat even fried without oil still nasty barely ate,,cutlet individually packaged fast delivery moscow good price slightly profitable taking cutlet r fat even fried without oil still nasty barely ate ,0.8142,-0.03611111111111112
491,229186105,Healthy Innovation,Берестова Н.,24 Сентября 2022,5.0,tasty delicious presented platform,nettt,recommend vegan,tasty delicious presented platform nettt recommend vegan,0.7351,1.0
492,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,23 Сентября 2022,5.0,taste benefit chef nt get better,,try keep always available everything sorted,taste benefit chef nt get better  try keep always available everything sorted,0.7096,0.45
493,229186105,Healthy Innovation,Алика Варфоломеева,23 Сентября 2022,5.0,,,,  ,0.0,0.0
494,229186105,Healthy Innovation,Зайнап З.,22 Сентября 2022,5.0,delicious noncutlets opinion general love everything hi nugget yogurt,,,delicious noncutlets opinion general love everything hi nugget yogurt  ,0.836,0.5166666666666667
495,229186105,Healthy Innovation,Ксения М.,22 Сентября 2022,5.0,,,,  ,0.0,0.0
496,229186105,Healthy Innovation,Елена Б.,22 Сентября 2022,5.0,really like meatball cook grill frying pan grill also delicious cook grill,,,really like meatball cook grill frying pan grill also delicious cook grill  ,0.7574,0.6
497,229186105,Healthy Innovation,Наталья П.,22 Сентября 2022,4.0,resembles taste kirieshek dump,,vegan nt like ate five nonvegan mom liked ate,resembles taste kirieshek dump  vegan nt like ate five nonvegan mom liked ate,0.4019,0.6
498,229186105,Healthy Innovation,Андрей А.,21 Сентября 2022,5.0,,,,  ,0.0,0.0
499,229186105,Healthy Innovation,Аделия Каримова,21 Сентября 2022,5.0,,,,  ,0.0,0.0
500,229186105,Healthy Innovation,Нелли Миракян,20 Сентября 2022,5.0,taste,,tasty,taste  tasty,0.0,0.0
501,229186105,Healthy Innovation,Маргарита Ч.,20 Сентября 2022,5.0,,,,  ,0.0,0.0
502,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,19 Сентября 2022,5.0,sooooo delicious probably best tried,,fried cutlet grill turned tasty juicy burger devoured second nt even time take picture,sooooo delicious probably best tried  fried cutlet grill turned tasty juicy burger devoured second nt even time take picture,0.836,0.6666666666666666
503,229186105,Healthy Innovation,Елена Л.,18 Сентября 2022,5.0,favorite cutlet similar meat order regularly,,,favorite cutlet similar meat order regularly  ,0.4588,0.16666666666666666
504,229186105,Healthy Innovation,Елена И.,16 Сентября 2022,5.0,delicious juicy,,,delicious juicy  ,0.5719,1.0
505,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,15 Сентября 2022,4.0,taste juiciness similarity meat,lot salt price packaging,lot salt taste would like useful composition without flavoring dye sea salt price would also like make packaging ecofriendly make cell cardboard pocket example well parchment generally without unnecessary garbage price certainly high read completely,taste juiciness similarity meat lot salt price packaging lot salt taste would like useful composition without flavoring dye sea salt price would also like make packaging ecofriendly make cell cardboard pocket example well parchment generally without unnecessary garbage price certainly high read completely,0.886,0.041999999999999996
506,229186105,Healthy Innovation,Ольга К.,14 Сентября 2022,5.0,tasty juicy distinguished meat cutlet great substitute meat,,,tasty juicy distinguished meat cutlet great substitute meat  ,0.6249,0.8
507,229186105,Healthy Innovation,Олег Н.,13 Сентября 2022,5.0,price quality,,everything fine,price quality  everything fine,0.2023,0.4166666666666667
508,229186105,Healthy Innovation,Евгения С.,12 Сентября 2022,5.0,,,,  ,0.0,0.0
509,229186105,Healthy Innovation,Станислав И.,10 Сентября 2022,5.0,,,,  ,0.0,0.0
510,229186105,Healthy Innovation,Станислав И.,10 Сентября 2022,5.0,,,,  ,0.0,0.0
511,229186105,Healthy Innovation,Игорь С.,8 Сентября 2022,5.0,,,,  ,0.0,0.0
512,229186105,Healthy Innovation,Мария Д.,6 Сентября 2022,5.0,favorite vegan cutlet,,,favorite vegan cutlet  ,0.4588,0.5
513,229186105,Healthy Innovation,Алек С.,6 Сентября 2022,5.0,,,,  ,0.0,0.0
514,229186105,Healthy Innovation,Курман Дмитрий,5 Сентября 2022,5.0,large packaging delicious fry without defrosting,price,really liked cutlet eat meat ideal option pity price high meat cutlet,large packaging delicious fry without defrosting price really liked cutlet eat meat ideal option pity price high meat cutlet,0.8399,0.46238095238095234
515,229186105,Healthy Innovation,Елизавета Л.,5 Сентября 2022,5.0,best vegetable cutlet market price texture quality,,,best vegetable cutlet market price texture quality  ,0.6369,1.0
516,229186105,Healthy Innovation,Татьяна О.,5 Сентября 2022,5.0,,,,  ,0.0,0.0
517,229186105,Healthy Innovation,Светлана Ч.,4 Сентября 2022,5.0,cool cutlet,,,cool cutlet  ,0.3182,0.35
518,229186105,Healthy Innovation,Юлия Т.,29 Августа 2022,5.0,,,,  ,0.0,0.0
519,229186105,Healthy Innovation,Андрей И.,29 Августа 2022,5.0,,,,  ,0.0,0.0
520,229186105,Healthy Innovation,Надежда К.,27 Августа 2022,5.0,,,,  ,0.0,0.0
521,229186105,Healthy Innovation,Мария С.,25 Августа 2022,5.0,delicious,,delicious juicy veg cutlet competition honestly many tried best highburgers,delicious  delicious juicy veg cutlet competition honestly many tried best highburgers,0.9393,0.875
522,229186105,Healthy Innovation,Вероника К.,24 Августа 2022,5.0,,,,  ,0.0,0.0
523,229186105,Healthy Innovation,Елена С.,24 Августа 2022,5.0,,,,  ,0.0,0.0
524,229186105,Healthy Innovation,Анна З.,23 Августа 2022,5.0,delicious healthy,,great alternative meat,delicious healthy  great alternative meat,0.8885,0.7666666666666666
525,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,23 Августа 2022,5.0,,,,  ,0.0,0.0
526,229186105,Healthy Innovation,Константин В.,19 Августа 2022,5.0,great cutlet homemade burger,found,far one best option,great cutlet homemade burger found far one best option,0.8519,0.6333333333333333
527,229186105,Healthy Innovation,Наталия К.,17 Августа 2022,5.0,favorite cutlet,price increased,lovely cutlet delicious ideal everything independent dish burger grilling turn great grill course recommend,favorite cutlet price increased lovely cutlet delicious ideal everything independent dish burger grilling turn great grill course recommend,0.9705,0.6166666666666667
528,229186105,Healthy Innovation,Роман К.,16 Августа 2022,5.0,,,,  ,0.0,0.0
529,229186105,Healthy Innovation,Лия Б.,16 Августа 2022,5.0,,,,  ,0.0,0.0
530,229186105,Healthy Innovation,виолета с.,15 Августа 2022,5.0,,,,  ,0.0,0.0
531,229186105,Healthy Innovation,Dima F.,14 Августа 2022,5.0,,,,  ,0.0,0.0
532,229186105,Healthy Innovation,ВАЛЕРИЯ К.,14 Августа 2022,5.0,,,,  ,0.0,0.0
533,229186105,Healthy Innovation,Анатолий Ф.,12 Августа 2022,1.0,,,like fried bacon like burger marbled beef cutlet turned abomination impossible imagine could finish burger,  like fried bacon like burger marbled beef cutlet turned abomination impossible imagine could finish burger,0.6124,-0.6666666666666666
534,229186105,Healthy Innovation,Ирина З.,11 Августа 2022,5.0,,,,  ,0.0,0.0
535,229186105,Healthy Innovation,Светлана Т.,10 Августа 2022,5.0,tastier meat juicy,,masterpiece cutlet,tastier meat juicy  masterpiece cutlet,0.6249,0.0
536,229186105,Healthy Innovation,Юлия Н.,10 Августа 2022,5.0,,,,  ,0.0,0.0
537,229186105,Healthy Innovation,Дмитрий К.,9 Августа 2022,5.0,,,,  ,0.0,0.0
538,229186105,Healthy Innovation,юлия л.,8 Августа 2022,4.0,,,,  ,0.0,0.0
539,229186105,Healthy Innovation,Анастасия Р.,1 Августа 2022,5.0,,,,  ,0.0,0.0
540,229186105,Healthy Innovation,Клещеева Е.,1 Августа 2022,5.0,,,,  ,0.0,0.0
541,229186105,Healthy Innovation,Юрий К.,31 Июля 2022,5.0,cool texture fast cooking delicious,nt find,perhaps one best vegan cutlet,cool texture fast cooking delicious nt find perhaps one best vegan cutlet,0.8807,0.6375
542,229186105,Healthy Innovation,Мария М.,30 Июля 2022,5.0,,,,  ,0.0,0.0
543,229186105,Healthy Innovation,Хуман З.,30 Июля 2022,5.0,quality price,,,quality price  ,0.0,0.0
544,229186105,Healthy Innovation,Даниил Т.,29 Июля 2022,5.0,guy bomb nt eaten delicious cutlet,ozone stop raising price recently cost,best vegetable cutlet counting maybe beyond meet russia expensive,guy bomb nt eaten delicious cutlet ozone stop raising price recently cost best vegetable cutlet counting maybe beyond meet russia expensive,0.5423,0.375
545,229186105,Healthy Innovation,Елена Юрьевна Я.,27 Июля 2022,5.0,,ever stop price increase,, ever stop price increase ,0.0258,0.0
546,229186105,Healthy Innovation,Татьяна Л.,27 Июля 2022,5.0,taste consistency smell,price without discount,great burger patty burger differ meat tasty satisfying homemade homogeneous juicy recommend,taste consistency smell price without discount great burger patty burger differ meat tasty satisfying homemade homogeneous juicy recommend,0.2973,0.65
547,229186105,Healthy Innovation,Lugacheva O.,23 Июля 2022,5.0,super taste,,delicious cutlet segment,super taste  delicious cutlet segment,0.8225,0.6666666666666666
548,229186105,Healthy Innovation,Дмитрий А.,21 Июля 2022,5.0,,,,  ,0.0,0.0
549,229186105,Healthy Innovation,Вера С.,17 Июля 2022,5.0,,,,  ,0.0,0.0
550,229186105,Healthy Innovation,Алексей М.,16 Июля 2022,5.0,,,,  ,0.0,0.0
551,229186105,Healthy Innovation,Ирина К.,16 Июля 2022,5.0,delicious cutlet life even tastier made meat,,,delicious cutlet life even tastier made meat  ,0.5719,1.0
552,229186105,Healthy Innovation,Татьяна Ш.,16 Июля 2022,5.0,best best,,,best best  ,0.8555,1.0
553,229186105,Healthy Innovation,SHAGALOV,15 Июля 2022,5.0,juicy delicious cutlet,,pride domestic manufacturer tasty cutlet,juicy delicious cutlet  pride domestic manufacturer tasty cutlet,0.7269,0.5
554,229186105,Healthy Innovation,Виктория Б.,13 Июля 2022,5.0,,,,  ,0.0,0.0
555,229186105,Healthy Innovation,Марина И.,12 Июля 2022,4.0,,,,  ,0.0,0.0
556,229186105,Healthy Innovation,Сергей Т.,12 Июля 2022,5.0,,,,  ,0.0,0.0
557,229186105,Healthy Innovation,Мария Л.,12 Июля 2022,4.0,,price wonderful,, price wonderful ,0.5719,1.0
558,229186105,Healthy Innovation,Светлана Г.,8 Июля 2022,5.0,,,,  ,0.0,0.0
559,229186105,Healthy Innovation,Марина Б.,8 Июля 2022,5.0,,,,  ,0.0,0.0
560,229186105,Healthy Innovation,Lastic,7 Июля 2022,5.0,best vegetable burger patty,eaten quickly always sale store,best vegetable burger patty ever tasted texture weight smell tried lot different vegetable cutlet year without meat respect prosperity wish manufacturer,best vegetable burger patty eaten quickly always sale store best vegetable burger patty ever tasted texture weight smell tried lot different vegetable cutlet year without meat respect prosperity wish manufacturer,0.8606,0.5833333333333333
561,229186105,Healthy Innovation,Анна Ш.,6 Июля 2022,5.0,,,,  ,0.0,0.0
562,229186105,Healthy Innovation,Мария С.,5 Июля 2022,5.0,,,,  ,0.0,0.0
563,229186105,Healthy Innovation,Игорь Ч.,1 Июля 2022,5.0,,,,  ,0.0,0.0
564,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,28 Июня 2022,5.0,,,,  ,0.0,0.0
565,229186105,Healthy Innovation,Елена З.,20 Июня 2022,5.0,tasty cutlet salvation vegetarian,expensive,,tasty cutlet salvation vegetarian expensive ,0.0,-0.5
566,229186105,Healthy Innovation,Татьяна М.,18 Июня 2022,5.0,delicious similar real meat burger,,,delicious similar real meat burger  ,0.5719,0.39999999999999997
567,229186105,Healthy Innovation,Эдгар С.,17 Июня 2022,5.0,tasty cutlet vegetarian vegan need,price high enough,,tasty cutlet vegetarian vegan need price high enough ,0.0,0.08
568,229186105,Healthy Innovation,Лопухова Надежда Александровна,17 Июня 2022,5.0,,,,  ,0.0,0.0
569,229186105,Healthy Innovation,Станислав М.,14 Июня 2022,5.0,,,,  ,0.0,0.0
570,229186105,Healthy Innovation,Анастасия Р.,14 Июня 2022,5.0,,,,  ,0.0,0.0
571,229186105,Healthy Innovation,Михаил Ч.,10 Июня 2022,5.0,,,,  ,0.0,0.0
572,229186105,Healthy Innovation,Василий З.,9 Июня 2022,5.0,delicious convenient fast,,,delicious convenient fast  ,0.5719,0.6
573,229186105,Healthy Innovation,Анна Д.,8 Июня 2022,5.0,delicious satisfying fry frying pan fire,meat,tried first time liked really taste like meat,delicious satisfying fry frying pan fire meat tried first time liked really taste like meat,0.8714,0.51
574,229186105,Healthy Innovation,Дмитрий К.,6 Июня 2022,5.0,taste texture like meat patty,,,taste texture like meat patty  ,0.3612,0.0
575,229186105,Healthy Innovation,Ольга З.,6 Июня 2022,5.0,,,,  ,0.0,0.0
576,229186105,Healthy Innovation,Екатерина Сергеевна,5 Июня 2022,5.0,vegan delicious make tortilla burger,composition changed little bit used fry little better began burn,packaging used liked convenient paper parcel cutlet simply unfolded,vegan delicious make tortilla burger composition changed little bit used fry little better began burn packaging used liked convenient paper parcel cutlet simply unfolded,0.8445,0.28750000000000003
577,229186105,Healthy Innovation,Раиса К.,5 Июня 2022,5.0,,,,  ,0.0,0.0
578,229186105,Healthy Innovation,Сергей К.,2 Июня 2022,5.0,,,,  ,0.0,0.0
579,229186105,Healthy Innovation,Игорь Г.,2 Июня 2022,5.0,delicious cutlet ever tasted,,,delicious cutlet ever tasted  ,0.5719,1.0
580,229186105,Healthy Innovation,Анастасия Г.,31 Мая 2022,5.0,,,,  ,0.0,0.0
581,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,30 Мая 2022,5.0,tasty cutlet,garlic composition,garlic removed composition would ideal product,tasty cutlet garlic composition garlic removed composition would ideal product,0.5267,0.9
582,229186105,Healthy Innovation,Юлия К.,29 Мая 2022,5.0,,,,  ,0.0,0.0
583,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,27 Мая 2022,5.0,tasty cutlet adore whole family eat meat also like,,better fry nonstick frying pan without oil lot fat released make greasy,tasty cutlet adore whole family eat meat also like  better fry nonstick frying pan without oil lot fat released make greasy,0.8402,0.35
584,229186105,Healthy Innovation,Anastasia X.,27 Мая 2022,5.0,taste composition,,cook quickly tasty alternative meat,taste composition  cook quickly tasty alternative meat,0.0,0.3333333333333333
585,229186105,Healthy Innovation,Светлана Г.,26 Мая 2022,5.0,,,,  ,0.0,0.0
586,229186105,Healthy Innovation,Екатерина Г.,26 Мая 2022,5.0,,,,  ,0.0,0.0
587,229186105,Healthy Innovation,Надежда П.,25 Мая 2022,5.0,,,,  ,0.0,0.0
588,229186105,Healthy Innovation,Зинаида С.,24 Мая 2022,5.0,taste price composition,,eat meat glad product appeared even family immediately realize cutlet meat,taste price composition  eat meat glad product appeared even family immediately realize cutlet meat,0.4588,0.5
589,229186105,Healthy Innovation,Полина Т.,24 Мая 2022,5.0,excellent cutlet excellent taste excellent substitute meat,,,excellent cutlet excellent taste excellent substitute meat  ,0.9022,1.0
590,229186105,Healthy Innovation,Алёна Г.,20 Мая 2022,5.0,,,,  ,0.0,0.0
591,229186105,Healthy Innovation,Игнат З.,20 Мая 2022,5.0,delicious juicy convenient store freezer,,vegetarian first time ordered manufacturer still homemade cutlet personally like burger spice seem like beef,delicious juicy convenient store freezer  vegetarian first time ordered manufacturer still homemade cutlet personally like burger spice seem like beef,0.8271,0.4166666666666667
592,229186105,Healthy Innovation,Алёна М.,19 Мая 2022,5.0,,,,  ,0.0,0.0
593,229186105,Healthy Innovation,Анна Г.,18 Мая 2022,5.0,delicious,,,delicious  ,0.5719,1.0
594,229186105,Healthy Innovation,Денис К.,17 Мая 2022,4.0,,,,  ,0.0,0.0
595,229186105,Healthy Innovation,елизавета т.,17 Мая 2022,4.0,,smell strong added whole apartment smell,, smell strong added whole apartment smell ,0.5106,0.31666666666666665
596,229186105,Healthy Innovation,Щербакова П.,16 Мая 2022,5.0,delicious vegan cutlet,,perfect burger like cutlet mashed potato quality highest level many meateating friend appreciated taste buy regular basis,delicious vegan cutlet  perfect burger like cutlet mashed potato quality highest level many meateating friend appreciated taste buy regular basis,0.9468,0.54
597,229186105,Healthy Innovation,Паулина Р.,16 Мая 2022,5.0,,,,  ,0.0,0.0
598,229186105,Healthy Innovation,Павел У.,16 Мая 2022,5.0,vegan tasty quietly fried without oil,cheap,,vegan tasty quietly fried without oil cheap ,0.0,0.2
599,229186105,Healthy Innovation,Виталий Б.,14 Мая 2022,5.0,delicious cutlet excellent packaging cutlet packed individual package,,,delicious cutlet excellent packaging cutlet packed individual package  ,0.8126,0.6666666666666666
600,229186105,Healthy Innovation,Геннадий Щ.,13 Мая 2022,5.0,,,,  ,0.0,0.0
601,229186105,Healthy Innovation,Vosto V.,11 Мая 2022,5.0,delicious cutlet,could disadvantage fullfledged cutlet,best,delicious cutlet could disadvantage fullfledged cutlet best,0.7269,1.0
602,229186105,Healthy Innovation,Светлана Г.,11 Мая 2022,5.0,,,,  ,0.0,0.0
603,229186105,Healthy Innovation,Кристина С.,9 Мая 2022,5.0,,,,  ,0.0,0.0
604,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,6 Мая 2022,5.0,,,,  ,0.0,0.0
605,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,6 Мая 2022,5.0,,,,  ,0.0,0.0
606,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,6 Мая 2022,5.0,make great burger juicy structure highly recommend,,,make great burger juicy structure highly recommend  ,0.7841,0.48000000000000004
607,229186105,Healthy Innovation,Ан В.,4 Мая 2022,5.0,,,,  ,0.0,0.0
608,229186105,Healthy Innovation,Ирина К.,4 Мая 2022,5.0,le tasty vegetable replacement meat gastronomic masterpiece much better sold vegan vegetarian,usual taste,,le tasty vegetable replacement meat gastronomic masterpiece much better sold vegan vegetarian usual taste ,0.7906,0.125
609,229186105,Healthy Innovation,Александр В.,1 Мая 2022,5.0,,,,  ,0.0,0.0
610,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,1 Мая 2022,5.0,product quality taste,price,vegetable cutlet insanely delicious juicy soft without packaging distinguished real meat order recommend buy,product quality taste price vegetable cutlet insanely delicious juicy soft without packaging distinguished real meat order recommend buy,0.7351,0.43333333333333335
611,229186105,Healthy Innovation,Светлана Н.,1 Мая 2022,5.0,,,,  ,0.0,0.0
612,229186105,Healthy Innovation,Алексей Д.,29 Апреля 2022,5.0,cutlet fire,running fast,meateating daughter eats great pleasure,cutlet fire running fast meateating daughter eats great pleasure,0.7506,0.5
613,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,24 Апреля 2022,5.0,great stuff,,,great stuff  ,0.6249,0.8
614,229186105,Healthy Innovation,Татьяна Гречишникова,21 Апреля 2022,5.0,,,,  ,0.0,0.0
615,229186105,Healthy Innovation,Ирина К.,20 Апреля 2022,5.0,,,,  ,0.0,0.0
616,229186105,Healthy Innovation,Виктория Д.,19 Апреля 2022,5.0,,,,  ,0.0,0.0
617,229186105,Healthy Innovation,Юлия К.,19 Апреля 2022,5.0,taste consistency,price,favorite cutlet similar meat without discount price bite discount norm,taste consistency price favorite cutlet similar meat without discount price bite discount norm,0.4588,0.25
618,229186105,Healthy Innovation,Алиса Я.,19 Апреля 2022,5.0,tasty,,,tasty  ,0.0,0.0
619,229186105,Healthy Innovation,Лиза Л.,18 Апреля 2022,5.0,best wedge burger opinion,,,best wedge burger opinion  ,0.6369,1.0
620,229186105,Healthy Innovation,Полина И.,17 Апреля 2022,5.0,,,,  ,0.0,0.0
621,229186105,Healthy Innovation,Мария М.,17 Апреля 2022,5.0,delicious,little fat,eat burger cutlet taste even better fat particularly felt someone may fat,delicious little fat eat burger cutlet taste even better fat particularly felt someone may fat,0.765,0.3697916666666667
622,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,17 Апреля 2022,5.0,,,,  ,0.0,0.0
623,229186105,Healthy Innovation,Денис Д.,17 Апреля 2022,5.0,,,,  ,0.0,0.0
624,229186105,Healthy Innovation,Елизавета М.,14 Апреля 2022,5.0,absolutely everything cooking time indicated cutlet fried remain soft juicy taste texture composition,,,absolutely everything cooking time indicated cutlet fried remain soft juicy taste texture composition  ,0.0,0.15000000000000002
625,229186105,Healthy Innovation,Елизавета В.,13 Апреля 2022,5.0,,,,  ,0.0,0.0
626,229186105,Healthy Innovation,Ткачева Анна,10 Апреля 2022,5.0,,,,  ,0.0,0.0
627,229186105,Healthy Innovation,Карина З.,8 Апреля 2022,5.0,best vegan cutlet,,,best vegan cutlet  ,0.6369,1.0
628,229186105,Healthy Innovation,ковалева ирина,6 Апреля 2022,5.0,,,,  ,0.0,0.0
629,229186105,Healthy Innovation,Kristina I.,6 Апреля 2022,5.0,favorite cutlet,,,favorite cutlet  ,0.4588,0.5
630,229186105,Healthy Innovation,Валентина Ш.,31 Марта 2022,3.0,,guy couple month ago praised cutlet ordered time andii recipe changed nt like new version unlikely take,, guy couple month ago praised cutlet ordered time andii recipe changed nt like new version unlikely take ,0.6908,-0.18181818181818182
631,229186105,Healthy Innovation,Гульнара Г.,31 Марта 2022,5.0,delicious juicy prepared quickly,,cook lid,delicious juicy prepared quickly  cook lid,0.6808,0.6666666666666666
632,229186105,Healthy Innovation,Irina O.,30 Марта 2022,5.0,,,,  ,0.0,0.0
633,229186105,Healthy Innovation,Елена Ш.,29 Марта 2022,5.0,,,,  ,0.0,0.0
634,229186105,Healthy Innovation,Флёна Б.,28 Марта 2022,5.0,,,,  ,0.0,0.0
635,229186105,Healthy Innovation,Фёдор Т.,27 Марта 2022,5.0,,,,  ,0.0,0.0
636,229186105,Healthy Innovation,Ксения О.,27 Марта 2022,5.0,,,,  ,0.0,0.0
637,229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,27 Марта 2022,5.0,,,,  ,0.0,0.0
638,229186105,Healthy Innovation,Евгения С.,26 Марта 2022,5.0,eat tasty whole family even mom thrilled,,,eat tasty whole family even mom thrilled  ,0.4404,0.4
639,229186105,Healthy Innovation,Андрей К.,26 Марта 2022,5.0,tasty,,,tasty  ,0.0,0.0
640,229186105,Healthy Innovation,Маргарита И.,25 Марта 2022,5.0,,,,  ,0.0,0.0
641,229186105,Healthy Innovation,Саният С.,24 Марта 2022,5.0,,,,  ,0.0,0.0
642,229186105,Healthy Innovation,Александр А.,24 Марта 2022,5.0,,,,  ,0.0,0.0
643,229186105,Healthy Innovation,Кристина О.,23 Марта 2022,5.0,tasty rich,,favorite cutlet eat burger every day,tasty rich  favorite cutlet eat burger every day,0.765,0.4375
644,229186105,Healthy Innovation,Александра П.,23 Марта 2022,5.0,taste composition,price may give much want taste,century delicious soy cutlet entire russian market something compare tried almost everything meat eater distinguish meat cutlet,taste composition price may give much want taste century delicious soy cutlet entire russian market something compare tried almost everything meat eater distinguish meat cutlet,0.6124,0.3
645,229186105,Healthy Innovation,Екатерина Б.,22 Марта 2022,5.0,everything fine,,,everything fine  ,0.2023,0.4166666666666667
646,229186105,Healthy Innovation,Антон Б.,22 Марта 2022,5.0,juicy delicious cutlet excellent packaging,,,juicy delicious cutlet excellent packaging  ,0.8126,1.0
647,229186105,Healthy Innovation,Ирина,22 Марта 2022,5.0,,,,  ,0.0,0.0
648,229186105,Healthy Innovation,Саид К.,21 Марта 2022,5.0,,,,  ,0.0,0.0
649,229186105,Healthy Innovation,Полина Ф.,18 Марта 2022,5.0,taking first time,,take,taking first time  take,0.0,0.25
650,229186105,Healthy Innovation,Жанна Я.,17 Марта 2022,5.0,delicious favorite,pity nt time buy discount,grilled without oil minute tasty tastier meat freezer compactly without top packaging stored,delicious favorite pity nt time buy discount grilled without oil minute tasty tastier meat freezer compactly without top packaging stored,0.6004,0.475
651,229186105,Healthy Innovation,Антон,16 Марта 2022,5.0,,,,  ,0.0,0.0
652,229186105,Healthy Innovation,Ольга,16 Марта 2022,5.0,,,,  ,0.0,0.0
653,229186105,Healthy Innovation,Снежана Н.,15 Марта 2022,5.0,,,,  ,0.0,0.0
654,229186105,Healthy Innovation,Ирина Н.,15 Марта 2022,5.0,,,,  ,0.0,0.0
